"X","Y"
429154.653440223,-3948955.35261276
448818.512410273,-3948452.51636729
425419.122738612,-3948234.43370246
1775521.34006699,-3683260.80197704
1774990.03983694,-3682317.5489183
1670461.38765229,-3560466.54044014
1774950.75692809,-3682435.2330667
1769072.41505541,-3645972.82145983
1772774.94266822,-3686374.57373151
1775210.34654759,-3681697.87474792
1769213.32909748,-3646172.70202676
1774326.6512269,-3684502.85429126
1772959.85052041,-3685512.73619111
1774966.01698359,-3683470.70249089
1773814.13231238,-3681829.81782285
1829563.65071922,-3377341.48103597
618637.826565862,-3864982.74994605
1552874.33147572,-3933979.61941322
950970.011266543,-4262920.8185915
879487.882711122,-4269051.65945141
1675609.68142361,-3813010.2211331
1679167.73634396,-3811260.03752436
1678159.65274651,-3811306.53649814
1647976.57499508,-3781970.62031139
1652422.10543741,-3779352.55458885
1757293.87741463,-3668305.45976514
867975.290856125,-4378788.14365444
1840468.27597182,-3172187.99041152
1790443.56848383,-3094050.05323097
430752.176972491,-3976683.818991
1479278.81702591,-3899477.85424379
1542238.70838695,-3876799.8404054
1474944.24992942,-3898573.34602418
1475755.42656804,-3898828.05024332
1473568.98654308,-3899273.2938144
1495449.38696278,-3881472.67807356
972263.794854468,-4362644.41447825
1474540.4354097,-3897011.38088597
1475863.57156219,-3898876.20569719
1529061.37619961,-3902049.24979151
1476119.30657275,-3899934.99376595
1545706.40548579,-3937533.91440421
1475109.51687533,-3898878.18585487
1475108.1188849,-3898976.54739509
1475395.85074373,-3899117.50647792
972263.794854468,-4362644.41447825
1475108.1188849,-3898976.54739509
1479279.98995409,-3899597.79534968
1838434.70067069,-3220214.17565309
909491.785913366,-4284474.81040264
880137.065901447,-4352531.93219758
909082.896430854,-4284322.60371715
1051784.50760986,-4090629.17050767
1833162.24704976,-3257959.39164975
1810965.43351257,-3558071.99681853
1848152.72512314,-3129465.40424901
1846055.5777967,-3136299.23786742
1841189.33143161,-3241355.61902214
1846055.5777967,-3136299.23786742
1865506.11689097,-3140199.4686337
1876323.3697215,-3137911.12451807
1531466.40290004,-3408139.71475459
1145557.25281773,-4376323.3181652
1054325.95169905,-4397218.699177
847354.790809018,-4390146.28985712
1045675.79647127,-4190611.48561088
993998.292898124,-4332736.72253519
835051.261355831,-4394609.2447975
1144572.67485546,-4375917.20190928
1214010.74541937,-4329028.88090008
875549.739958892,-4368552.65646522
864067.106865403,-4382155.79846091
1153678.5361379,-4371728.12718218
1075945.35462399,-4439446.76902847
1212241.52718126,-4330227.67347182
993556.269549212,-4332921.38674037
1133078.31462014,-4357717.91508277
1152861.20446048,-4370821.57000693
1144342.19501021,-4369190.77890214
880228.55329566,-4352580.75742279
1146181.81688789,-4370068.02932746
876305.644147915,-4369803.05380335
1127096.02445595,-4369053.74477398
1140146.58326212,-4147381.60032219
1027242.54855497,-4392414.6445749
1137942.55599453,-4380369.74172044
1144967.08164966,-4386071.18067239
994032.795184357,-4333042.79805758
1136671.44982772,-4357346.02731343
950996.034260815,-4263011.4672808
1143634.10218521,-4374897.39365442
840127.46275034,-4397221.36665602
1084106.90218966,-4317214.72542785
1234750.76223315,-4309334.70216829
1794392.09318873,-3483658.44824242
1823257.61902902,-3471936.23256542
1823220.26536869,-3471133.57740839
1824488.61744829,-3471870.33801702
1824608.73293478,-3471356.62692091
1829430.47588742,-3455892.11771088
1824298.33956674,-3472131.08050696
1824381.29669645,-3472028.94050301
1824490.00835105,-3471868.22310098
1050320.81008897,-4157622.08720095
1874384.95695584,-3269549.90056784
1871083.79136713,-3342458.63503064
1871097.78317021,-3342591.44404524
1813973.96494406,-3245247.54635744
1892909.93990889,-3251051.78679045
1066243.45872062,-4399781.52168204
1871142.68554334,-3342587.23203889
1852000.22222961,-3260416.00704244
1813519.1512085,-3245240.77506123
1871145.49829968,-3342637.3081298
1857390.10800143,-3284256.72572692
1866253.41521109,-3352001.00733355
1871145.86516233,-3342589.49905231
1871086.24782261,-3342444.72348764
1066265.97687282,-4399790.34655295
1854208.28060871,-3258118.22458876
1871084.43894883,-3342451.31201307
1811186.79804189,-3272049.50772616
1852452.68220988,-3260813.12415344
1832941.21305967,-3258153.2405545
423235.053651091,-3949626.79368022
420336.332758248,-3936640.19850564
1871149.65675272,-3342589.09115475
420365.58973459,-3936645.59005491
1066249.17074278,-4399793.55298124
1871142.55255307,-3342589.98139702
993383.417801605,-4332226.7489258
428491.326714416,-3936666.21610359
1871083.021921,-3342592.36306029
1066241.00157234,-4399794.11000616
993367.036572281,-4332238.40459643
1873330.3949693,-3343338.87887909
1066243.2992068,-4399798.60872508
1066258.75809607,-4399791.1083606
272489.534639101,-4051801.71595542
1066250.70356684,-4399797.75240987
1871149.4447799,-3342591.71743595
1721832.22005619,-3224692.02195647
1856505.55520789,-3258666.35602589
1081948.22399503,-2383101.45947317
431809.013760127,-3929071.07729253
1852145.86071856,-3261868.19747863
1852113.09574411,-3261784.24125486
1871141.5563679,-3342584.3973089
1714575.17098104,-3182664.85714294
1852091.6139244,-3261809.8584168
1868897.35448915,-3259810.03279257
1852098.71902949,-3261853.13154628
1851492.01618925,-3261469.10852123
1852686.27677555,-3262040.04530445
1855835.07431556,-3261991.40896382
1852704.11045286,-3261770.37879556
1853214.82781115,-3261207.67194713
1851739.57474671,-3261675.56692293
1852035.04947197,-3260722.28507458
1870274.58583623,-3351379.41104421
1852255.20991655,-3261187.54419321
1852632.0876005,-3261789.59793366
1852535.9473922,-3261014.198735
1852653.70100522,-3261710.18754839
1852476.36729996,-3261053.36981498
1066278.69437578,-4399807.44622977
1852361.73010206,-3261676.85385054
1852628.56922838,-3261784.85242074
1066252.87532537,-4399783.56114307
1858062.83700211,-3303537.32223312
1833604.58666528,-3257801.00722175
1886535.15057573,-3359546.91392875
1746410.86402831,-3235486.39613474
1833604.58666528,-3257801.00722175
1833604.58666528,-3257801.00722175
1833604.58666528,-3257801.00722175
1542405.80649168,-3939994.4383951
1837593.97076499,-3387808.1401709
1770985.53191432,-3683224.90206988
1540977.06037148,-3942549.51200627
1774735.28745779,-3681430.39753937
1649896.38488982,-3790937.22686155
1556998.28236525,-3940539.13699859
1543400.97602654,-3940528.63295508
1475883.05926132,-3984734.30386229
1476759.4678972,-3984770.82915856
1533807.78273238,-3878763.72373127
1670152.60988304,-3778655.49408882
1433022.28730257,-3866271.75706164
1670827.90175218,-3775626.20661731
1546397.08256309,-3937265.78592521
1886522.94434254,-3359552.86767265
1870829.90565461,-3342152.26063298
1886623.10901155,-3359764.65193195
1886690.65478154,-3359454.16589853
1874157.02997358,-3262337.53977255
1874425.18479309,-3262389.42294563
1874079.0683881,-3263005.75667859
1872260.1184623,-3259484.14833883
1874368.67000162,-3262403.05512632
1874081.94518193,-3262897.76976028
1872469.52738757,-3259651.39223107
1867566.34079461,-3263781.21547866
1872872.83413963,-3262902.89794272
1871629.06344681,-3258127.33113695
1874173.60988739,-3262354.83454493
1873187.12512522,-3268599.1305369
1871317.63428713,-3264462.62843724
1046058.80281713,-4404400.22569694
419530.240878668,-3948562.5828957
869936.960145054,-4371583.11169253
1045955.43386051,-4404787.58496836
1872273.24114572,-3259479.7514652
424325.673824237,-3932944.43274851
973205.459803031,-4345707.01348603
428684.795897688,-3936935.36408446
1066252.98355235,-4399782.44648502
1658641.45786717,-3562118.66428741
1855195.92663731,-3257690.53558456
431123.779787455,-3937785.91923611
1852889.47677694,-3260577.15822793
1852111.28261048,-3261787.06455474
1066249.45935252,-4399798.75677074
1851662.99129919,-3261390.03782662
428431.501822658,-3936924.4400129
1863155.48725507,-3263075.54800866
1852232.01731922,-3261395.49001538
1066245.21320447,-4399777.07885014
1852145.22084929,-3261794.24412466
1851765.56046152,-3219601.23100391
435923.896831682,-3958605.70131237
1871256.10572878,-3263850.40015255
1899766.46282877,-3255470.07000647
426734.246338367,-3942450.23067219
1852224.61102717,-3261839.8168541
1852149.84758686,-3261780.11364551
1852182.57207517,-3261831.39903982
427121.740825471,-3942537.65013185
427468.283766309,-3942884.16349098
427547.063284593,-3942937.03815034
1876567.54595605,-3305793.3919981
412145.761072767,-3971372.3449921
427998.746120862,-3943432.53423334
428039.723801308,-3943340.95916684
428058.076382458,-3943176.90755956
976209.410084509,-4360863.24097729
427743.458687337,-3942991.32194042
1852152.97514301,-3261774.50156813
1852125.24496731,-3261863.60746832
427794.782136971,-3943056.89991695
1881730.60538357,-3350543.21421354
1882997.52644654,-3361092.63540618
1843974.17959161,-3239145.56731474
668673.787155072,-4331979.80776633
1843983.53861124,-3239140.56761421
1843926.58454635,-3239184.94703233
1809596.41003318,-3303496.42309428
429616.252463382,-3946244.46708716
1742408.61118919,-3689472.32421268
1783630.38826038,-3546250.88482064
1790119.45057965,-3455219.17970196
1742284.1601986,-3689466.32871355
1783126.6788744,-3546835.69821963
1783633.76633019,-3546202.26716246
1501656.61854248,-3982391.89746248
1783825.7210937,-3546256.59260855
1769633.42394517,-3650762.11114145
1769419.49491239,-3650529.09585715
1832209.10528973,-3501340.88139674
1464854.32183294,-4000160.70487536
1783619.39002051,-3546224.16491686
1783828.09505008,-3546267.04194406
1742258.15011886,-3689755.10936786
1760622.87560289,-3684742.02716936
1502482.44452768,-3981937.41520948
1790033.49111024,-3457166.72320425
1790206.37464908,-3453317.79333991
1784031.02213488,-3546518.20231414
1790113.05030072,-3455471.27804067
1783743.64853229,-3546217.05324049
1436973.66978975,-4167266.09255343
1760538.51006736,-3684637.911409
1502415.18621343,-3982097.62984421
1742347.02290269,-3689488.02463984
1783535.6795991,-3546379.55645281
1501656.61854248,-3982391.89746248
1742434.84597345,-3689451.3553514
1749914.86873259,-3687695.74255061
1742407.09461963,-3689469.09944772
1773410.61551355,-3683948.67349879
1720298.22389854,-3724995.91866702
1533813.83645862,-3878761.63902069
1792290.40043564,-3580686.54334084
1537011.79330401,-3947414.44493341
1536772.08961644,-3953045.55960728
1541683.04620555,-3942035.22075371
1540607.80942201,-3943202.76447583
1773937.89276278,-3683991.07508843
1536925.34818561,-3953103.82717304
1772845.18051309,-3681254.26865323
1850894.57137162,-3463968.08310494
1540606.23629691,-3943726.98960947
1544045.76740453,-3940938.66425921
1844867.33012403,-3414950.80887184
1790994.64571597,-3580104.92859087
1718981.36706376,-3726720.51300105
1627887.35954897,-3475928.89357617
1718996.57917611,-3726716.31259199
1649975.07294398,-3790946.98332624
1533854.56026244,-3878773.40941479
1857129.41846661,-3420234.22085293
1774634.1417924,-3685235.62365741
1791510.77063189,-3595839.51955158
1791049.53326889,-3597611.59199125
1881730.60538357,-3350543.21421354
1882997.52644654,-3361092.63540618
1599411.26717263,-3830240.46743582
1864979.61588797,-3422159.54434815
1771577.09298757,-3571477.60686861
1884808.8322247,-3395878.86681868
1802918.89470491,-3568452.29983827
1864919.17925769,-3422346.45008231
1771574.17117484,-3571470.18092397
1810525.17834396,-3559648.33613427
1812374.75280665,-3561336.93098089
1771669.60112171,-3571376.57604522
1771714.9486682,-3571348.4406394
1809536.17546337,-3564100.8089725
1771585.57981053,-3571447.93464592
1807454.63467988,-3564337.112055
1771609.76910673,-3571427.60559408
1864449.29046327,-3420899.88469183
1771577.4626728,-3571461.69055004
1771715.55037385,-3571324.57324866
427661.448234042,-3947788.82841194
425839.597367249,-3939923.3672215
422312.621925927,-3946184.98414142
425393.994568454,-3946436.48915066
428525.39991681,-3950941.48494689
421465.254730463,-3946431.62290684
425704.753110824,-3946582.02439711
425725.080036803,-3941187.7677334
1870361.78855722,-3343000.49740989
1768973.3642103,-3644947.69577788
1774020.40094797,-3681103.80445388
1769364.33241555,-3645583.50546937
1769897.29843411,-3646148.82571793
1768925.74585959,-3645476.5335273
1769482.82984454,-3645647.66826907
1768677.71300926,-3645972.7257061
1768626.69958062,-3645643.29353645
1768725.78247073,-3645506.12532472
1768636.48731887,-3645369.21129407
1774556.67570567,-3683504.3606093
1773685.17134974,-3682999.47829203
1769029.22664749,-3645579.50632058
1769354.32961305,-3645577.00134367
1769072.60345548,-3645393.75348031
1775205.35449609,-3683256.50606331
1768812.97720996,-3645236.82615432
1774513.3057681,-3685226.28881984
1768650.41218174,-3645350.32662879
1771546.18837164,-3680352.57598727
1768668.73236877,-3645368.18654141
1768309.69282377,-3645507.81635778
1768306.9450776,-3645506.4031436
1772284.72856992,-3683207.25871048
1774857.43938612,-3682824.33632372
1773626.35532303,-3682627.40762623
1768268.78082097,-3645572.7060135
1769077.57296765,-3645387.39713252
1774827.78285021,-3683199.32651859
1768647.52128062,-3645368.87573526
1773063.31361698,-3686522.05301297
1769278.20853452,-3645398.99068567
1773794.20856504,-3682504.55181724
1773021.6609834,-3685775.73410795
1770010.56536761,-3646260.28034688
1769125.76593658,-3645268.54015432
1769070.75938899,-3645379.37563771
1768310.79965334,-3645560.05241843
1874420.05349412,-3344392.73433791
1773083.83205494,-3685502.53546945
1768321.12949253,-3645603.68623122
1768767.62330476,-3645244.97871355
1768299.5896605,-3645515.28683783
1769021.62635256,-3645596.34637742
1768662.18235481,-3645345.10603766
1774760.6043592,-3683598.17659201
1770993.16428796,-3682087.53044374
1774930.35920721,-3681946.33963148
1874963.50407288,-3344375.43089666
1768646.26155625,-3645331.60453064
1773294.78931289,-3681059.57218878
1772857.87688881,-3681248.41640559
1769815.75300273,-3645521.12032129
1772743.74732286,-3679848.00301946
1768933.2341293,-3645013.70039205
1874420.05349412,-3344392.73433791
1775161.89595448,-3683305.67977097
1874963.50407288,-3344375.43089666
1768710.55313344,-3645166.10090719
1770457.31105721,-3646675.07211112
1768262.52541368,-3645449.41742556
1775167.28783845,-3681648.34969262
1775250.96102747,-3682674.1939142
1768643.94325472,-3645346.35415341
1768974.77050443,-3645371.79021027
428441.440602667,-3936931.78584314
1747488.20883972,-3122188.18733678
429136.226097502,-3937657.19343578
428964.583939405,-3936886.6260866
1811677.42742352,-3454505.89170112
1538887.05657796,-3943282.9097804
445320.849276211,-3928576.25670476
1574925.14449788,-3870689.96112651
1351318.82548254,-2263199.38044742
877704.968020739,-4259943.27678657
874866.04548138,-4273689.19430168
1773684.39491934,-3680853.68471705
1763039.50801855,-3657184.65199291
1675554.01516444,-3811188.05895015
1642735.76508835,-3800717.17977878
1763069.60338676,-3657243.36257816
1626340.50827024,-3819291.22758348
1757661.57101885,-3668443.80413957
1652954.13244278,-3788757.07553702
1872279.55479806,-3259470.20503556
1871746.22242819,-3260136.86482988
972514.137617896,-4345493.97320313
1704634.71439816,-2954355.82096229
1704634.71439816,-2954355.82096229
1750573.65178668,-3134883.28061335
1491920.8072819,-3574182.82981152
1475384.64680323,-3898741.36497741
1479161.96509388,-3899593.26767159
1676492.1569931,-3811061.35289369
1479330.06566672,-3899229.30632587
1680771.23429507,-3809429.57821548
1475166.99467706,-3898737.31363892
1479294.54264301,-3899211.60516442
1475406.64422709,-3898863.64192419
1479522.73210676,-3899621.95363289
1477041.64481585,-3897371.39370322
1650476.20504706,-3790673.64258735
1479186.30564992,-3899387.74451952
1604943.31758589,-3413362.50359217
1476887.25279742,-3896990.7471763
1479592.51776113,-3899453.76341489
1475028.03855957,-3899050.45384697
1542279.99644994,-3877014.60353265
1475345.24233117,-3897810.40480543
1475384.64680323,-3898741.36497741
1768173.74053521,-3246998.54461022
1839518.28293271,-3209108.95636624
1747471.95546808,-3122195.37789973
909750.332763331,-4284324.66872886
1684868.42645359,-3811797.48205714
1827365.6275618,-3258656.82596932
1882264.39034901,-3381153.94246757
1882343.65577069,-3381036.57589482
1773987.6394187,-3647132.85734045
1882522.25556477,-3381246.48943233
1882457.52930157,-3381149.54368365
1882330.27763302,-3381159.28917427
